start time;end time;cache misses;cache references;branch instructions;branch misses;cache miss rate;branch miss rate
1687081495705;1687081495805;1499659;4663316;6496699;284262;0.32158639903450675;0.043754836109845936
1687081495939;1687081496039;2553621;8577919;8949965;405608;0.29769702884813903;0.04531950683606025
1687081496184;1687081496284;1536745;5110381;5113757;288745;0.30071045583489764;0.056464356831973046
1687081496414;1687081496514;2182111;7287453;9082098;419108;0.29943397233573926;0.04614660621367442
1687081496696;1687081496796;2418354;7734915;8023908;433361;0.3126542437764345;0.054008719940457944
1687081496943;1687081497043;1814364;6576073;6087413;378601;0.27590387150507606;0.062194071603158846
1687081497194;1687081497294;2220216;6940088;7417141;414937;0.3199117936256716;0.05594298396107072
1687081497437;1687081497537;2230601;8999237;31827313;1683635;0.24786556904768706;0.05289906188436328
1687081497762;1687081497862;5830582;18567951;26304331;859618;0.3140132155669734;0.03267971346619688
1687081498057;1687081498157;4721974;14518217;22087637;774637;0.32524475973874756;0.03507106713135497
1687081498328;1687081498428;972485;2352766;2106633;166086;0.41333689793205103;0.07883955107510421
1687081498561;1687081498661;4775426;13287305;30280888;678814;0.3593976355626668;0.022417242189198678
1687081498860;1687081498960;3377103;10418028;9834772;503731;0.3241595242400961;0.05121938769907426
1687081499151;1687081499251;3817422;11024924;22221193;556191;0.34625381544580264;0.02502975425306823
1687081499441;1687081499541;4380968;13169295;18058226;800411;0.332665340096034;0.04432389981164263
1687081499715;1687081499815;1865819;6167379;5532024;389317;0.3025302969057034;0.07037514660095473
1687081499961;1687081500061;2758191;9896185;15172658;662638;0.27871255438333054;0.043673165242372164
1687081500217;1687081500317;4117791;13546274;30542127;849994;0.3039796035426421;0.02783021627799531
1687081500544;1687081500644;3023813;9748996;13727641;546774;0.3101666058740818;0.039830149987168224
1687081500828;1687081500928;844268;1823910;1693735;118764;0.4628890679912934;0.07011958777494709
1687081501045;1687081501145;2341613;7761130;10891835;505098;0.301710317956277;0.04637400401309789
1687081501286;1687081501386;878711;2008356;1908274;136607;0.437527510062957;0.07158667990026589
1687081501521;1687081501621;2254261;7493905;9971083;470817;0.3008125937011478;0.047218240987463446
1687081501760;1687081501860;1383366;4245132;3693646;264732;0.32587113898931763;0.07167227178782157
1687081501987;1687081502087;5788715;16137537;32566894;833467;0.3587111837450783;0.025592462087419207
1687081502274;1687081502374;4639749;15152316;26866503;824175;0.30620724910964103;0.030676675710270145
1687081502586;1687081502686;2535513;8831585;16008707;655821;0.28709603089366176;0.04096651903242404
1687081502805;1687081502905;1732407;6226787;10380010;430342;0.2782184455643015;0.041458726918374836
1687081503094;1687081503194;2856355;9269001;31791975;766674;0.3081621201680742;0.024115330991547394
1687081503404;1687081503504;2369612;7329716;29260558;996001;0.32328837843103336;0.03403902960428848
1687081503698;1687081503798;2463632;8518898;12805702;556506;0.289196090855883;0.043457672215080435
1687081503943;1687081504043;1926767;6825359;14617600;641334;0.282295334208794;0.043874096978984235
1687081504167;1687081504267;2829281;10410355;20046347;858969;0.271775650302031;0.042849153514104094
1687081504393;1687081504493;2570751;9190156;14377936;685439;0.2797287663016819;0.04767297614901054
1687081504636;1687081504736;4405822;13411810;27046769;827282;0.3285031625112494;0.03058709156720346
1687081504884;1687081504984;1977963;6651417;13850882;586456;0.29737467971110515;0.04234069714838376
1687081505101;1687081505201;2149362;6957388;15184973;586746;0.308932317703138;0.03863991065377594
1687081505324;1687081505424;1772434;5102234;31555890;753735;0.3473839106556069;0.023885715154920367
1687081505608;1687081505708;1980824;7020719;14779448;643123;0.28213976374784405;0.043514683363005166
1687081505828;1687081505928;1844069;6125196;10506517;411600;0.3010628557845333;0.03917568495820261
1687081506049;1687081506149;2116374;8443909;13949130;794276;0.2506391293416355;0.056940898823080725
