start time;end time;cache misses;cache references;branch instructions;branch misses;cache miss rate;branch miss rate
1687082018823;1687082018923;1300624;7722592;60077651;632579;0.1684180648155438;0.010529356415749345
1687082019084;1687082019184;1479322;10963484;31032148;1285338;0.13493174250083276;0.04141956270639081
1687082019474;1687082019574;1803575;7062902;45652558;946081;0.25535891620753054;0.02072350469386622
1687082019807;1687082019907;1335150;7247635;43997917;1396257;0.18421871410467;0.031734615981933875
1687082020137;1687082020237;2402360;10537848;34084923;1143686;0.22797444032216066;0.033554014483177796
1687082020409;1687082020509;2717187;9351303;31972581;740262;0.290567742270783;0.02315302602564366
1687082020740;1687082020840;1336868;5600033;44153150;847963;0.2387250217989787;0.019205039731027117
1687082021086;1687082021186;1018825;3680161;42308620;660034;0.2768425077055053;0.015600461560788322
1687082021482;1687082021582;1142352;3598005;56099498;690844;0.3174959456698921;0.012314619998916924
1687082021833;1687082021933;1155208;7558454;39984754;663944;0.15283654567455196;0.01660492896867641
1687082022170;1687082022270;1667439;6127454;41002835;866712;0.2721259106963512;0.02113785546779875
1687082022549;1687082022649;1460457;5174018;43292370;757756;0.2822674756833084;0.017503222854281252
1687082022867;1687082022967;2623525;5791607;47584874;895136;0.4529874005608461;0.01881135589431213
1687082023229;1687082023329;5803992;20327033;99648821;2191381;0.2855307018983046;0.021991037907011464
1687082023501;1687082023601;2035420;5135396;39541468;674737;0.39635112852056587;0.017064035154182946
1687082023974;1687082024074;3635175;9244299;34000424;518745;0.3932342517263883;0.015257015618393465
1687082024346;1687082024446;3664132;7334407;23136806;557448;0.499581220404049;0.024093558981304507
1687082024697;1687082024797;1878869;4660988;30036754;523819;0.40310530728678123;0.017439267904914093
1687082025071;1687082025171;2217803;10423174;22000212;1030425;0.2127761658780713;0.046837048661167446
1687082025422;1687082025522;1079762;7849045;13581738;642547;0.13756603510363363;0.04730963003409431
1687082025765;1687082025865;1355782;5369697;8686780;325262;0.25248761708528433;0.03744333343310179
1687082026025;1687082026125;429020;2124091;15738913;390341;0.2019781638357302;0.024801013894669856
1687082026369;1687082026469;1402781;5266535;13688977;356493;0.2663574817218532;0.026042340490454473
1687082026661;1687082026761;1106599;5841551;14449389;419198;0.1894358193568797;0.029011468927855704
1687082026986;1687082027086;673063;6128387;7685930;469734;0.10982710458722662;0.06111609135133939
1687082027316;1687082027416;746362;6327379;18751646;600482;0.11795753028228592;0.032022895483415165
1687082027625;1687082027725;1371368;4269192;11169831;386476;0.3212242503967964;0.034599986338199745
1687082027912;1687082028012;1471356;1919795;5786680;360614;0.7664130805632893;0.06231794396787104
1687082028252;1687082028352;5298919;17244102;78161731;2707262;0.3072887761856199;0.03463666893457106
1687082028573;1687082028673;1064334;4023123;8975597;280670;0.2645541784330233;0.031270343354319496
1687082028857;1687082028957;820287;6437173;9149364;494035;0.127429696234667;0.0539966493845911
1687082029173;1687082029273;1348278;4907643;6840156;192527;0.27473025238388366;0.028146580282671915
1687082029501;1687082029601;527400;2705613;15401599;382519;0.19492809947320625;0.0248363173200393
1687082029837;1687082029937;1469014;6202932;8146091;204232;0.23682574627611588;0.025071166035341368
1687082030144;1687082030244;1398400;5711507;14201047;417490;0.2448390591134704;0.02939853660085767
1687082030417;1687082030517;1336312;4687594;8907941;229405;0.28507417664584433;0.025752864775372895
1687082030708;1687082030808;2398184;7743751;26436935;375788;0.30969280907921753;0.014214507090175165
1687082031006;1687082031106;623494;5929061;6883705;410360;0.10515897879950974;0.059613246064437686
1687082031299;1687082031399;1306410;2232054;13126701;233885;0.5852949794225408;0.017817500375760825
1687082031621;1687082031721;951138;5606384;13813584;394600;0.1696526673877494;0.028566083935928577
1687082031917;1687082032017;1401498;3176174;8016672;272183;0.44125353333916845;0.0339521187844532
1687082032205;1687082032305;1638009;6163036;16289845;460205;0.26577956059318814;0.028251036151663814
1687082032477;1687082032577;1387966;3989830;19672132;286801;0.34787597466558723;0.014579050201574491
1687082032775;1687082032875;6570786;21597236;96716622;2400294;0.3042419872617033;0.024817802259470972
1687082033042;1687082033142;514247;2828490;37263361;436415;0.181809728865932;0.01171163814235651
1687082033451;1687082033551;1543306;6159882;13490283;411586;0.2505414876453802;0.030509812136631974
1687082033718;1687082033818;647443;4024230;16353369;435922;0.16088618195282078;0.026656403338052238
1687082034063;1687082034163;1286946;3742173;34565001;373630;0.3439033951663913;0.010809489055128336
1687082034401;1687082034501;714131;2996625;8222768;227927;0.2383117674049973;0.027719011408323814
1687082034725;1687082034825;1175921;5748913;10894019;453308;0.20454666821362577;0.041610722360590706
1687082034996;1687082035096;1846073;5671334;14681090;450061;0.32550948330674934;0.030655830050765984
1687082035346;1687082035446;1665904;6922897;10067345;281668;0.24063683166165842;0.027978379602566515
1687082035689;1687082035789;1777087;7740378;11726106;382877;0.22958659124916123;0.03265167481856296
1687082036013;1687082036113;1636655;6267960;10530779;498595;0.26111446148348105;0.047346449868523495
1687082036342;1687082036442;713832;5701893;8455679;457705;0.12519210725280183;0.05412989305767166
1687082036676;1687082036776;1374510;4751230;12910701;356431;0.28929561397785414;0.027607408768896436
1687082036997;1687082037097;1266033;8800151;21669738;374379;0.14386491777243368;0.017276581747319695
1687082037289;1687082037389;1183841;4119971;13917858;429677;0.28734207109710236;0.03087235119082261
1687082037576;1687082037676;5307594;24116172;124917780;2187812;0.22008443131024277;0.017514016019176775
1687082037918;1687082038018;1958263;7133488;15692488;502258;0.2745168983251952;0.032006269496589704
1687082038209;1687082038309;1525402;6510655;13876114;433547;0.23429317019562548;0.031244122093548668
1687082038464;1687082038564;1512229;4923179;17404190;450183;0.3071651467476604;0.025866357469092213
1687082038778;1687082038878;726419;6199763;13592476;237716;0.11716883371186931;0.0174887930646337
1687082039084;1687082039184;1537646;6591344;33065038;783468;0.23328262035785113;0.023694755771942556
1687082039428;1687082039528;3015530;6613830;27315544;557675;0.4559430768556192;0.020416031253120935
1687082039786;1687082039886;2746220;4978948;27718798;527824;0.551566314811884;0.01904209554829903
1687082040120;1687082040220;5681657;16301869;27765810;1261716;0.3485279509975206;0.04544135395293708
1687082040439;1687082040539;3898268;9146852;15743279;699876;0.4261868454852008;0.04445554194904378
1687082040801;1687082040901;8005132;16913995;32247571;1261878;0.4732845197128177;0.03913094725801208
1687082041190;1687082041290;4320503;10771153;29681581;736524;0.40111796759362717;0.024814176845903188
1687082041503;1687082041603;3082539;10329455;39701757;497300;0.29842223040809024;0.012525894005144407
1687082041831;1687082041931;1185362;5716955;42505107;594968;0.20734149560386606;0.013997565045536764
1687082042223;1687082042323;643581;2370923;6049299;357167;0.2714474489470978;0.05904270891552889
1687082042574;1687082042674;473810;1938314;8277516;219313;0.24444439858557487;0.026495025802426717
1687082042895;1687082042995;610497;8024918;10808625;463597;0.07607516986466403;0.042891394603846465
1687082043230;1687082043330;3490857;13547296;26908861;956091;0.2576792446256434;0.03553071235530928
1687082043554;1687082043654;4742599;13931881;28081948;906756;0.3404134014638799;0.03228964030557994
1687082043851;1687082043951;6601903;21792674;105580931;2639548;0.3029413921393951;0.02500023418054535
1687082044105;1687082044205;724151;3608095;13400271;480118;0.20070175535843707;0.03582897689158675
1687082044395;1687082044495;2170984;7675598;22215989;542943;0.2828423270734085;0.02443929009867623
1687082044635;1687082044735;1704830;4171918;17186610;305340;0.40864417757012483;0.017766156327513105
1687082044941;1687082045041;1497579;6693045;13357232;450574;0.22375152116861607;0.03373258770978897
1687082045183;1687082045283;1938874;8879627;10597103;594273;0.2183508383854412;0.05607881701253635
1687082045510;1687082045610;2265717;8777398;15913741;553683;0.25813082647044144;0.03479276180252022
1687082045787;1687082045887;2385680;8452091;16841398;837546;0.2822591474701349;0.04973138215722946
1687082046132;1687082046232;1595228;9352366;18794995;552830;0.17056945803874657;0.0294136816742968
1687082046522;1687082046622;826180;4669955;10453324;279671;0.17691391030534556;0.026754264959165143
1687082046865;1687082046965;7724905;25061296;63771244;2046629;0.30824044375039505;0.03209328957108003
1687082047209;1687082047309;5569485;23757647;75708776;2353276;0.23442915032789233;0.031083265696964908
1687082047610;1687082047710;6921421;24728350;72529498;1699582;0.27989821399325066;0.023432976194044525
1687082047991;1687082048091;8810199;19615587;92942234;2676249;0.44914276590346236;0.028794756536624673
1687082048453;1687082048553;5400889;17315570;55592979;1347836;0.3119093971495019;0.024244716225766568
1687082048859;1687082048959;4323985;17498848;41911384;971439;0.2471011234568127;0.023178404225448628
1687082049275;1687082049375;1249165;9345392;11591376;495719;0.13366641014095504;0.042766191002690274
1687082049569;1687082049669;1700275;7532058;16502970;692242;0.22573843695839835;0.04194651023421845
1687082049926;1687082050026;4562658;14764711;40091650;856915;0.3090245383062357;0.02137390204693496
1687082050188;1687082050288;2798448;8652852;17084359;514887;0.3234133670609413;0.030137917378111757
1687082050559;1687082050659;6264572;17994668;30494173;935185;0.348134903072399;0.030667662310435505
1687082050844;1687082050944;1750057;7044936;13398571;430428;0.24841347032819036;0.032124918396148366
1687082051116;1687082051216;3778254;12184335;35974782;941832;0.31009111289208646;0.026180339327699052
1687082051393;1687082051493;3384729;9849976;20921927;705939;0.3436281469112209;0.03374158604032984
1687082051694;1687082051794;4065201;19820761;96289588;1552596;0.2050981291787939;0.016124235571555255
1687082052060;1687082052160;1641762;7367771;17032712;383753;0.22283021554280122;0.022530352183492565
1687082052391;1687082052491;2486796;5450383;23100843;588564;0.4562607802057213;0.025478031256261947
1687082052702;1687082052802;7262805;20045587;38038221;1260745;0.3623144086526376;0.03314416307744781
1687082052989;1687082053089;8415548;23626808;78201692;2045518;0.356186413331839;0.02615695322807082
1687082053306;1687082053406;7028837;19216698;31716074;867005;0.3657671572920592;0.027336454064270377
1687082053723;1687082053823;6593555;16724330;26970833;656750;0.3942492763536716;0.024350378796235177
1687082054030;1687082054130;7529715;19367558;28639480;664551;0.38877978318175166;0.0232040176707119
1687082054328;1687082054428;1307864;6203013;9900898;312411;0.21084334338812444;0.03155380451348958
1687082054647;1687082054747;2201378;7307384;20746179;428121;0.30125390974389743;0.020636137382213853
1687082054944;1687082055044;2978959;6978657;21630563;628838;0.4268670891834919;0.029071735210960528
1687082055216;1687082055316;3143455;11793511;20165289;741247;0.26654106652378584;0.03675856071291614
1687082055456;1687082055556;2182555;7242600;15153133;479800;0.3013496534393726;0.03166341904344138
1687082055765;1687082055865;1684568;9736534;13178018;635247;0.1730151612473186;0.04820504874101705
1687082056066;1687082056166;2135944;9139157;25745683;585909;0.2337134595674415;0.022757562889281283
1687082056353;1687082056453;9753383;27914755;26714001;966616;0.3493988394309748;0.03618387226982585
1687082056672;1687082056772;3106967;10062126;18456232;708237;0.30877838341519476;0.0383738674286279
1687082056937;1687082057037;2029770;7486830;13289755;556898;0.2711120727998365;0.04190430899591452
1687082057197;1687082057297;1194750;6676607;7609549;263586;0.17894568303930425;0.0346388465334805
1687082057538;1687082057638;6712931;21138087;100265105;2343017;0.3175751429161967;0.02336821968121412
1687082057854;1687082057954;971727;4320758;6874165;291881;0.22489734440114442;0.04246057521168026
1687082058163;1687082058263;1160986;3885652;20160739;282812;0.29878795115980533;0.014027858800215608
1687082058451;1687082058551;1973368;8253829;17833635;505282;0.23908515671938443;0.028333090814071277
1687082058724;1687082058824;3699127;9866277;17860143;647265;0.37492632732691367;0.03624075126386166
1687082059037;1687082059137;2111136;5518230;9686281;704413;0.38257484736953695;0.07272275086795438
1687082059367;1687082059467;1984894;6427942;17092415;541100;0.3087915230100085;0.0316573170028928
1687082059635;1687082059735;594535;3657891;27396531;515880;0.1625349142443009;0.01883012122958195
1687082059933;1687082060033;2036618;9368587;21328751;480487;0.21738795829082871;0.022527666997472096
1687082060254;1687082060354;3135784;8107093;28596612;519840;0.38679511879288914;0.01817837721475537
1687082060558;1687082060658;1595803;7389065;10029212;473550;0.2159681908333463;0.04721706949658657
1687082060890;1687082060990;2611346;11118655;18920095;728828;0.2348616806619146;0.038521371060768986
1687082061195;1687082061295;2637475;9206310;21265636;483499;0.28648557348166637;0.02273616458026461
1687082061501;1687082061601;5762350;19850295;103204813;2274678;0.29029039618806673;0.022040425575888596
1687082061811;1687082061911;1020496;4988944;9246744;309158;0.20455150428627783;0.033434255344367704
1687082062193;1687082062293;1781767;8756135;12843423;531509;0.20348784024001457;0.0413837494879675
1687082062527;1687082062627;1251791;6659104;23843507;727061;0.18798189666357515;0.03049303946772595
1687082062882;1687082062982;7494463;22606935;44876609;1477111;0.3315116799336133;0.032914942392371936
1687082063169;1687082063269;6913664;17599885;37411948;982910;0.3928243849320606;0.026272622852998726
1687082063445;1687082063545;7686871;20203684;38870370;1178705;0.38046877985222893;0.030323997430433514
1687082063725;1687082063825;1498750;6698972;14363201;473008;0.22372835712703382;0.03293193487997557
1687082064022;1687082064122;5485651;15179584;33906799;1079054;0.36138348718910873;0.03182411881463656
1687082064319;1687082064419;2183354;8754469;17620945;564317;0.24939879277658075;0.03202535391830574
1687082064602;1687082064702;1196818;9374205;17598948;335279;0.12767141320250625;0.019051081916941853
1687082064932;1687082065032;1774330;6471791;7898681;275633;0.2741636743213741;0.03489607948466333
1687082065260;1687082065360;2069212;5704967;16473842;502522;0.3627035879436288;0.03050423817346312
1687082065537;1687082065637;1930762;9180782;20351790;448903;0.2103047431035831;0.02205717531480032
1687082065777;1687082065877;2319917;9595678;20220020;637682;0.24176686629126154;0.031537159706073487
1687082066017;1687082066117;1969144;7518891;13291615;482939;0.26189287755335194;0.036334109888076054
1687082066277;1687082066377;7485319;24677487;98451222;2228922;0.30332582081797876;0.022639861189330895
1687082066560;1687082066660;881955;3996472;8829665;311894;0.22068339275240761;0.035323423935109656
1687082066876;1687082066976;1964691;4537181;18512626;309872;0.43302019469798536;0.016738414096411823
1687082067209;1687082067309;1645649;7148379;13702931;427302;0.2302128916220027;0.03118325561151844
1687082067464;1687082067564;1835316;10122323;26533335;800919;0.18131371622897235;0.030185387551169125
1687082067729;1687082067829;1371015;8242863;21887974;335705;0.16632752479326662;0.015337417707093402
1687082068000;1687082068100;1293570;8710236;10674893;576033;0.14851147546404023;0.05396147764666119
1687082068284;1687082068384;2022766;7171444;22387094;707140;0.2820583971652013;0.031586949159189665
1687082068609;1687082068709;596329;3537751;16932917;521339;0.1685616087734835;0.030788493205275855
1687082068916;1687082069016;1025986;4954660;15462563;452145;0.20707495569827192;0.029241271320931725
1687082069224;1687082069324;936758;5876749;10455023;592769;0.15940071628037883;0.05669705365545346
1687082069548;1687082069648;994211;3305998;11367158;236369;0.3007294620262928;0.02079402784759392
1687082069890;1687082069990;1674936;5014609;10224829;526886;0.3340112858250763;0.05153005492805796
1687082070166;1687082070266;6275280;20837049;125166601;2155000;0.30115972756027015;0.01721705297405975
1687082070450;1687082070550;656605;4185970;7930600;267864;0.15685850591380254;0.033776006859506214
1687082070806;1687082070906;2400594;9466866;23479739;628309;0.25357853380411216;0.026759624542674856
1687082071075;1687082071175;1265939;3313746;7557262;383824;0.38202656449830497;0.05078876450227609
1687082071389;1687082071489;760892;7364859;18154212;276106;0.1033138584187423;0.01520892231510792
1687082071725;1687082071825;1860856;5874411;22068010;371875;0.31677320500727646;0.016851315546802817
1687082072020;1687082072120;1512322;3757529;7634328;406942;0.40247779857454197;0.053304233195115534
1687082072343;1687082072443;1338914;6893250;10973757;511469;0.19423552025532223;0.04660837669359728
1687082072644;1687082072744;1535731;5670154;15066765;370979;0.2708446719436544;0.024622339301104117
1687082072908;1687082073008;2411626;8372842;18103890;571341;0.28802956033327753;0.0315590185313764
1687082073161;1687082073261;2689338;7840076;26411751;501691;0.34302448088513426;0.01899499203971747
1687082073445;1687082073545;2359382;9806392;18691493;610872;0.24059633757247315;0.03268181947798392
1687082073678;1687082073778;1992716;7832559;12318080;602806;0.254414425732382;0.0489366849379124
1687082073956;1687082074056;4904208;12813825;22622915;783885;0.38272787399546976;0.03465004399300444
1687082074213;1687082074313;2106486;7753192;15300289;372674;0.27169274280838135;0.024357317695110202
1687082074570;1687082074670;1411764;5675449;25974968;1654356;0.24874930600204495;0.06369039607671509
1687082074912;1687082075012;3727406;12917169;38039629;782647;0.2885621454670137;0.020574517169975555
1687082075206;1687082075306;2332727;8643670;22795411;476262;0.26987691570825817;0.020892889362687954
1687082075484;1687082075584;1242345;8509847;17909479;572278;0.14598911120258684;0.03195391669405905
1687082075775;1687082075875;2519068;12261329;15465989;521021;0.20544820222995402;0.03368817862213661
1687082076058;1687082076158;644445;3290378;8799821;237254;0.1958574364404333;0.02696123023411499
1687082076327;1687082076427;6119496;15687348;31192897;886375;0.39009117411049976;0.0284159243048185
1687082076646;1687082076746;4554525;12505364;25575988;815207;0.3642057120448473;0.031873920178567494
1687082076928;1687082077028;580561;3454564;7667036;328591;0.16805622938234752;0.04285763103238331
1687082077270;1687082077370;440218;3054766;9908901;257548;0.1441085831124217;0.025991580701028298
1687082077550;1687082077650;572348;3839296;7583854;218716;0.14907628898631417;0.02883969021555531
1687082077852;1687082077952;4402594;15928022;69638120;2070895;0.2764055700073744;0.02973795099580517
1687082078107;1687082078207;463079;3270965;9126359;236067;0.14157259402041905;0.025866503826991682
1687082078454;1687082078554;6015334;16217687;34770022;927867;0.370911955570483;0.026685832985667943
1687082078739;1687082078839;5893350;15955616;32004095;793750;0.36935897680164775;0.024801513681296097
1687082079013;1687082079113;4338440;14563883;31887353;973437;0.2978903359770193;0.030527369267684276
1687082079292;1687082079392;2138572;7936550;17779693;699725;0.2694586438691875;0.03935529145525741
1687082079578;1687082079678;2704783;11280348;42117009;878791;0.23977832953380515;0.02086546554148705
1687082079884;1687082079984;3435302;12962811;26524883;830564;0.26501211812777337;0.03131263576167329
1687082080177;1687082080277;3437399;14390967;41575448;808960;0.23885809758301857;0.0194576375941878
1687082080496;1687082080596;1644959;5317056;17980712;467533;0.3093740220151904;0.026001918055302817
1687082080811;1687082080911;1919690;5560709;36774297;338600;0.34522396334711997;0.00920751795744729
1687082081090;1687082081190;4894116;17944672;36614452;966503;0.2727336559843501;0.02639676267720735
1687082081407;1687082081507;4994668;14350524;35230381;856298;0.3480477786037639;0.024305669586712673
1687082081704;1687082081804;5022033;14291564;28279085;865476;0.35139841937523425;0.030604809172574007
1687082082022;1687082082122;1802449;7507570;16481859;562431;0.24008420833904978;0.03412424532936485
1687082082290;1687082082390;1739491;7438163;9695665;389956;0.23386029588219565;0.04021962392471275
1687082082562;1687082082662;1128721;3435979;29743023;243636;0.32850055253539096;0.008191366425665609
1687082082884;1687082082984;1269099;5237287;9386223;307150;0.24231992632826882;0.03272349271906282
1687082083154;1687082083254;4838204;16786491;70274997;2519648;0.28822009316896546;0.035854117503555355
1687082083425;1687082083525;1077758;4966365;12894992;400406;0.21701143592949773;0.03105127944243781
1687082083736;1687082083836;1371872;4740481;28634217;311908;0.28939510568653265;0.010892841945005866
1687082084028;1687082084128;1786717;7773900;25408085;630197;0.22983534647988782;0.02480301053778748
1687082084279;1687082084379;929900;10627777;39605364;305001;0.0874971313380023;0.00770100231877682
1687082084617;1687082084717;1526298;5277453;17088972;431177;0.2892111024011014;0.025231301215778223
1687082084926;1687082085026;846145;4421124;23806900;565525;0.19138685094559665;0.023754667764387637
1687082085206;1687082085306;654046;4524083;10213907;509068;0.14456984984581406;0.04984067311362831
1687082085549;1687082085649;1787716;7769251;9096533;645313;0.2301014602308511;0.07094054405123358
1687082085866;1687082085966;1596439;3991241;9283259;447556;0.3999856185081282;0.04821108621444258
1687082086182;1687082086282;1599082;6648816;10122356;304847;0.24050627961429524;0.030116210099704062
1687082086480;1687082086580;1685147;6972470;17173578;617777;0.24168580144482515;0.03597252709947805
1687082086753;1687082086853;1609518;7111602;8410928;267097;0.22632284540107842;0.03175594892739541
1687082087057;1687082087157;4915049;22470584;90313004;1850064;0.21873258834750356;0.02048502339707358
1687082087319;1687082087419;861675;3894750;8146859;274700;0.22124013094550357;0.03371851654729755
1687082087654;1687082087754;1298113;7325436;16784584;473509;0.17720624410615285;0.028210946425601017
1687082087933;1687082088033;990854;3553298;24409476;568010;0.2788547428332777;0.023270061184435094
1687082088245;1687082088345;1667044;6827557;18019467;406400;0.2441640545805769;0.022553386290504598
1687082088512;1687082088612;2077140;4830246;15102728;625042;0.43002778740461667;0.04138603303985876
1687082088784;1687082088884;1765534;3943502;9467636;649273;0.4477071394917512;0.06857815403972016
1687082089151;1687082089251;1637608;5292170;24642160;346577;0.3094397950179227;0.014064392082512247
1687082089438;1687082089538;1631074;5152939;18862855;472242;0.3165327592661198;0.025035552677471148
1687082089741;1687082089841;764999;4767592;10961115;395048;0.1604581516203568;0.03604085898195576
1687082090096;1687082090196;1260699;6411042;15873738;417763;0.1966449447687287;0.02631787169474512
1687082090353;1687082090453;1501068;7610367;20516575;603746;0.197239896577918;0.029427231397053357
1687082090649;1687082090749;1694039;7456422;8496532;235333;0.22719194273070917;0.027697535888760262
1687082090935;1687082091035;1635547;5894245;9353111;345478;0.27748201847734527;0.036937228693212344
1687082091222;1687082091322;5698351;18781878;87003446;2401294;0.3033962311969016;0.027599987246482167
1687082091489;1687082091589;842146;4735552;8046508;287533;0.1778348120768181;0.03573388605342839
1687082091769;1687082091869;1856466;8009296;15535486;585394;0.23178891128508672;0.03768108702875468
1687082092037;1687082092137;744410;8340129;8968321;394269;0.08925641318017982;0.0439624094632652
1687082092313;1687082092413;1662745;7015533;12310650;375710;0.2370090768584511;0.03051910337796948
1687082092620;1687082092720;961511;6921171;40899519;427692;0.13892316777030939;0.010457140094972756
1687082092918;1687082093018;1323464;3836861;22079690;257246;0.34493404895303736;0.011650797633481267
1687082093256;1687082093356;1598831;4967894;17999147;494984;0.3218327524701614;0.027500414325189966
1687082093520;1687082093620;1563948;7142946;16922491;453531;0.2189499962620465;0.026800486996861158
1687082093794;1687082093894;1091827;7834382;16168611;511622;0.13936351329307148;0.031642916017956026
1687082094097;1687082094197;1662725;7516002;9533635;512414;0.22122466172840294;0.05374801951196999
1687082094470;1687082094570;1032354;3576505;6989146;339475;0.2886488345465755;0.04857174252762784
1687082094786;1687082094886;1628386;6645494;17376057;462575;0.24503611018232804;0.026621402082187
1687082095105;1687082095205;6119694;23249549;108533287;2478457;0.26321775101960043;0.022835915768403846
1687082095405;1687082095505;1434201;6086021;12714240;397375;0.23565495419749619;0.031254325858250276
1687082095753;1687082095853;1665038;7631165;17997851;484859;0.218189227988125;0.0269398274271745
1687082096020;1687082096120;1501942;4369557;16881708;487737;0.34372866631560134;0.028891448661474303
1687082096314;1687082096414;1830987;7435755;17215637;510237;0.24624089954550682;0.029637997130167185
1687082096649;1687082096749;577918;2696000;31157846;779006;0.2143612759643917;0.025001920864491083
1687082096968;1687082097068;1521808;7211724;17884526;544660;0.2110186135797765;0.030454259732687353
1687082097225;1687082097325;1521713;6984223;15754937;432330;0.21787863875480493;0.0274409221693492
1687082097460;1687082097560;1671853;7426270;16626812;401111;0.2251268806547567;0.024124348071055353
1687082097716;1687082097816;1653116;5203388;7531122;234772;0.3176999293537211;0.03117357546458549
1687082098031;1687082098131;1310086;7051495;17757979;492597;0.18578840373566172;0.027739474182281666
1687082098288;1687082098388;1356599;7282690;18211538;489230;0.18627718603977375;0.026863738801192957
1687082098581;1687082098681;1603356;6830103;16807323;433796;0.23474843644378424;0.025809940107654264
1687082098897;1687082098997;5120417;21038515;76498446;1781783;0.24338300493166937;0.023291754188052394
1687082099140;1687082099240;417375;2569671;6587285;214546;0.16242351647350964;0.03256971574783845
1687082099478;1687082099578;1694780;6871008;16771656;434435;0.24665667686604353;0.025902928130650902
1687082099721;1687082099821;1682393;6853743;18216657;352393;0.24547068660146726;0.01934454823406951
1687082100038;1687082100138;2576009;6188400;18346013;903580;0.4162641393575076;0.04925211815777085
1687082100356;1687082100456;1601560;6353902;15970454;411251;0.2520592857743163;0.025750739459253946
1687082100629;1687082100729;1116262;4975835;11765356;276228;0.2243366188790424;0.02347808260115546
1687082100978;1687082101078;1295716;6003410;15649396;385582;0.21583000328146837;0.024638778391191583
1687082101240;1687082101340;1663960;7523131;17406894;426941;0.2211791872293597;0.024527121265861675
1687082101520;1687082101620;821962;5335739;7866260;245487;0.15404838954828937;0.031207587849880376
1687082101813;1687082101913;913323;7230874;17436327;488891;0.12630879752572097;0.028038645983182123
1687082102149;1687082102249;1147062;3424785;24696624;758216;0.33492963791887664;0.03070120029361098
1687082102478;1687082102578;1242998;5197160;12511017;311635;0.2391686998283678;0.02490884633919049
1687082102809;1687082102909;1649900;6450685;11139923;301589;0.25577128630525287;0.027072808312947946
1687082103094;1687082103194;1594152;7264456;14822875;489043;0.21944547533910316;0.032992452543787895
1687082103402;1687082103502;6369964;17947397;83388475;2221306;0.35492411517948813;0.026638045605223024
1687082103643;1687082103743;572985;4030909;19113707;390789;0.14214783811790344;0.020445484489220223
1687082104020;1687082104120;1600237;6884736;16331836;459644;0.23243258710283154;0.02814404945041084
1687082104267;1687082104367;1390683;4461879;7627203;232517;0.31168102048486745;0.030485225055633107
1687082104564;1687082104664;962242;6508648;9470368;421180;0.14784053462408783;0.04447345657528831
1687082104842;1687082104942;5049158;13249732;43867379;736854;0.3810762361080209;0.016797310821783994
1687082105130;1687082105230;4230592;12054912;33056858;709189;0.35094341626052517;0.021453611834494374
1687082105420;1687082105520;1830000;7253751;22763891;481544;0.2522832669607766;0.021153852827708583
1687082105704;1687082105804;1085129;4557001;14487548;316401;0.23812349393822824;0.02183951349117187
1687082106013;1687082106113;2816478;9913411;31331603;903189;0.2841078615624834;0.02882677276358953
1687082106305;1687082106405;6991441;21922198;116273078;2271743;0.31892062100707236;0.019537996577333232
1687082106601;1687082106701;895574;2851111;11806912;271599;0.3141140418594716;0.023003389878742213
1687082106929;1687082107029;1709828;6618616;9596636;297748;0.25833618387892576;0.031026288795365377
1687082107227;1687082107327;2195438;6340451;26993435;826982;0.3462589648591244;0.0306364121498431
1687082107534;1687082107634;1029981;7712328;10080822;592937;0.1335499475644708;0.058818318585528044
1687082107799;1687082107899;1960131;8215611;19570822;585740;0.23858615019625443;0.02992924875613298
1687082108037;1687082108137;5652743;20402169;46018094;1083637;0.2770657864857408;0.02354806350736734
1687082108315;1687082108415;2630756;8825034;16435698;576178;0.2981015143964318;0.03505649714420404
1687082108623;1687082108723;901760;4687972;11739166;355155;0.19235609769000328;0.030253852786475632
1687082108891;1687082108991;1232027;5343532;10463990;487566;0.23056416617323522;0.04659465462027391
1687082109202;1687082109302;3981742;11542761;25689032;633578;0.3449557692479295;0.024663366062216748
1687082109461;1687082109561;2605179;8907083;14416259;590211;0.2924839703413564;0.04094064902690774
1687082109799;1687082109899;2065807;9089699;18877536;919212;0.22726902177948907;0.048693431176611186
1687082110092;1687082110192;6463078;20336142;104658181;2210122;0.3178123952911029;0.021117527353165064
1687082110397;1687082110497;1257576;7705733;13598721;368199;0.16320004858720125;0.027076002221091234
1687082110702;1687082110802;1434656;4526064;17444942;308533;0.31697651646110175;0.01768610064739682
1687082110976;1687082111076;2529318;6535571;16877121;538478;0.38700795997778925;0.031905797203207825
1687082111263;1687082111363;3345951;9711352;15400424;637387;0.34454018348835463;0.04138762673027704
1687082111554;1687082111654;2335612;13785416;27765661;528695;0.16942629805295684;0.019041325902523984
1687082111913;1687082112013;3903405;8433052;30709880;992341;0.46286978901588655;0.032313411840098366
1687082112318;1687082112418;3191248;12586262;24212387;815624;0.25355010089572266;0.033686228458185474
1687082112568;1687082112668;3572543;16773913;38720672;1267213;0.21298208712540717;0.03272704048111562
1687082112917;1687082113017;5014491;16913839;33797306;1186975;0.29647266951045237;0.0351204027918675
1687082113215;1687082113315;5857078;15631833;33951433;955854;0.3746891359445818;0.028153568657912024
1687082113511;1687082113611;9304174;24513551;56184922;1915415;0.3795522729448704;0.03409126384477316
1687082113791;1687082113891;8930312;30734076;63215627;3096470;0.2905671216535028;0.04898266689658872
